,btc_row_id,btc_id,btc_dt,btc_low,btc_high,btc_open,btc_close,btc_volume,btc_macd,btc_macd_single,btc_rsi,btc_bollinger_bands_sma,btc_bollinger_bands_lower_band,btc_bollinger_bands_upper_band,btc_obv,btc_ichimoku_chikou_span,btc_ichimoku_kijun_sen,btc_ichimoku_tenkan_sen,btc_ichimoku_senkou_span_a,btc_ichimoku_senkou_span_b,btc_stoch_oscillator,btc_stoch_signal,btc_stoch_percent_j,btc_aroon_up,btc_aroon_down,btc_aroon_oscillator,btc_sma5,btc_sma10,btc_sma30,btc_ema5,btc_ema10,btc_ema30,target
349,349,BTC_USDT,2021-10-15,56870.12,62888.0,57343.32,61676.79,56160804.0,3468.952,2502.563,74.49244,50950.207,38815.35,63085.06,-359912832.0,64969.46,51237.156,58142.0,47024.703,45135.39,93.983986,94.03943,94.15032,100.0,4.0,96.0,57973.688,56257.516,48906.465,58202.785,55975.44,51140.637,60871.04
350,350,BTC_USDT,2021-10-16,60000.0,62377.58,61692.85,60871.04,18207956.0,3663.9866,2734.8477,71.69073,51836.55,39523.555,64149.55,-378120800.0,64828.74,51237.156,58261.367,46687.836,45135.39,92.58415,90.71032,86.962654,96.0,4.0,96.0,58652.06,56812.15,49343.367,59092.203,56865.55,51768.406,61519.97
351,351,BTC_USDT,2021-10-17,59000.0,61683.5,60877.13,61519.97,24752934.0,3826.8032,2953.2388,72.58502,52803.453,40638.676,64968.227,-353367840.0,64117.68,51735.75,58284.164,45225.992,45135.39,91.72118,90.413795,87.79902,92.0,4.0,92.0,59758.273,57586.145,49818.125,59901.457,57711.81,52397.54,62024.61
352,352,BTC_USDT,2021-10-18,59929.11,62640.61,61553.5,62024.61,29570552.0,3951.012,3152.7935,73.29162,53852.492,42323.047,65381.938,-323797312.0,64385.17,51795.312,58436.062,45225.992,45135.39,90.66186,90.86146,91.260666,88.0,4.0,84.0,60687.145,58392.164,50275.91,60609.176,58495.953,53018.64,64256.73
353,353,BTC_USDT,2021-10-19,61405.16,64444.44,62013.77,64256.73,38675000.0,4181.362,3358.507,76.21212,54988.02,44073.31,65902.73,-285122304.0,65493.27,52573.53,59214.28,45225.992,45135.39,91.96582,94.6222,99.93497,100.0,4.0,100.0,62069.83,59323.668,50843.316,61825.027,59543.367,53743.68,66013.0
354,354,BTC_USDT,2021-10-20,63537.39,67190.0,64280.55,66013.0,41542144.0,4454.2856,3577.6628,78.22929,56097.9,45442.004,66753.8,-243580160.0,63619.62,53972.5,60587.062,45225.992,45135.39,93.371635,94.63125,97.15047,100.0,4.0,96.0,62937.07,60455.38,51610.41,63221.02,60719.664,54535.246,62198.17
355,355,BTC_USDT,2021-10-21,62039.33,66635.35,66001.66,62198.17,67630664.0,4313.037,3724.7378,65.28029,56800.383,46486.39,67114.37,-311210816.0,60107.0,53972.5,60732.758,45225.992,45135.39,91.229324,84.434525,70.84492,96.0,4.0,96.0,63202.496,60927.277,52327.688,62880.07,60988.484,55029.63,60688.18
356,356,BTC_USDT,2021-10-22,60035.46,63720.51,62183.58,60688.18,38690824.0,4032.7656,3786.3433,60.97777,57451.38,47910.582,66992.18,-349901632.0,60354.0,53975.0,62009.5,45225.992,46253.63,82.634636,68.83813,41.24513,92.0,8.0,84.0,63036.137,61397.207,52898.22,62149.438,60933.883,55394.7,61307.12
357,357,BTC_USDT,2021-10-23,59700.0,61744.99,60688.18,61307.12,22263350.0,3816.5964,3792.3938,62.08098,58107.004,49438.477,66775.53,-327638304.0,56895.24,53975.0,62030.062,45112.977,46253.63,70.03529,56.83322,30.429081,88.0,4.0,84.0,62892.64,61789.895,53445.844,61868.668,61001.746,55776.145,60842.81
358,358,BTC_USDT,2021-10-24,59526.9,61468.91,61295.71,60842.81,27296902.0,3566.7,3747.2551,60.69473,58688.375,50976.293,66400.45,-354935200.0,58060.32,53975.0,63095.0,44852.39,46253.63,59.586235,53.08735,40.08958,84.0,4.0,84.0,62209.855,62139.844,54046.39,61526.715,60972.848,56103.027,63071.0
359,359,BTC_USDT,2021-10-25,60655.99,63709.77,60855.0,63071.0,31605354.0,3508.0134,3699.4067,64.761314,59268.39,52088.34,66448.44,-323329856.0,59694.21,54311.227,63095.0,44308.742,46253.63,56.217808,58.73285,63.76293,80.0,4.0,80.0,61621.457,62279.26,54726.56,62041.477,61354.33,56552.574,60311.26
360,360,BTC_USDT,2021-10-26,59868.12,63275.45,63074.0,60311.26,29805614.0,3201.9067,3599.9067,56.90801,59517.72,52559.887,66475.55,-353135456.0,58628.69,55244.77,63358.45,44558.043,46253.63,55.882538,55.82741,55.717163,76.0,4.0,76.0,61244.074,62223.285,55298.797,61464.74,61164.68,56795.07,58412.02
361,361,BTC_USDT,2021-10-27,58101.5,61476.42,60318.03,58412.02,46747276.0,2774.084,3434.7422,52.21522,59749.316,53279.613,66219.02,-399882720.0,56255.69,57048.0,62645.75,45414.62,46253.63,52.722782,43.608086,25.378689,72.0,8.0,64.0,60788.844,61912.492,55839.797,60447.164,60664.195,56899.387,60589.78
362,362,BTC_USDT,2021-10-28,58098.0,62350.23,58409.1,60589.78,51903804.0,2581.006,3263.9949,56.63141,60080.586,54175.805,65985.37,-347978944.0,57535.7,57048.0,62644.0,45414.62,46253.63,44.040558,32.686184,9.9774275,68.0,4.0,64.0,60645.375,61769.008,56491.33,60494.703,60650.668,57137.477,62239.0
363,363,BTC_USDT,2021-10-29,60215.84,62948.54,60570.04,62239.0,36582908.0,2531.8828,3117.5725,59.671085,60445.453,54969.688,65921.22,-311396032.0,57171.31,57048.0,62366.676,44675.188,46253.63,36.19451,32.289272,24.478788,64.0,4.0,64.0,60924.613,61567.234,57181.09,61076.137,60939.453,57466.61,61825.89
364,364,BTC_USDT,2021-10-30,60750.0,62345.35,62243.04,61825.89,20943244.0,2431.5881,2980.3757,58.563816,60801.95,55980.61,65623.29,-332339264.0,58944.98,58115.914,60909.258,44818.203,46253.63,35.279713,40.863686,52.031628,60.0,4.0,60.0,60675.59,61148.523,57781.44,61326.055,61100.625,57747.85,61294.48
365,365,BTC_USDT,2021-10-31,60000.0,62395.27,61844.48,61294.48,25895900.0,2282.9075,2840.882,57.096092,60992.715,56416.68,65568.75,-358235168.0,53734.55,58802.5,60903.883,46026.58,46253.63,37.90704,40.56816,45.8904,56.0,4.0,56.0,60872.234,61058.156,58219.64,61315.53,61135.87,57976.668,60949.52
366,366,BTC_USDT,2021-11-01,59500.0,62419.48,61314.77,60949.52,29502792.0,2112.8853,2695.2827,56.11298,61240.746,57280.098,65201.4,-387737952.0,54737.63,60293.0,60903.883,47953.438,47660.016,39.090824,35.84063,29.340244,52.0,4.0,52.0,61379.734,61084.29,58662.348,61193.527,61101.99,58168.465,63208.06
367,367,BTC_USDT,2021-11-02,60650.2,64241.94,60892.53,63208.06,29327188.0,2135.767,2583.3796,60.86428,61532.137,57907.156,65157.117,-358410784.0,57278.13,60412.367,61169.97,47953.438,47660.016,39.105587,40.907974,44.51274,48.0,4.0,48.0,61903.39,61274.383,59162.797,61865.035,61484.91,58493.598,62888.78
368,368,BTC_USDT,2021-11-03,60560.82,63514.82,63218.08,62888.78,25384498.0,2103.8857,2487.4807,59.8774,61809.41,58696.242,64922.582,-383795264.0,57778.55,60435.164,61169.97,48280.78,47819.242,41.547577,47.89413,60.58724,44.0,4.0,44.0,62033.348,61478.98,59618.574,62206.285,61740.16,58777.16,61396.62
369,369,BTC_USDT,2021-11-04,60700.0,63063.84,62891.16,61396.62,21350436.0,1935.8989,2377.1646,55.3596,61795.402,58677.453,64913.35,-405145696.0,56869.03,60587.062,61169.97,48747.55,47819.242,48.046085,55.33615,69.91628,40.0,8.0,32.0,61947.492,61311.543,59949.44,61936.4,61677.7,58946.156,60950.0
370,370,BTC_USDT,2021-11-05,60737.0,62571.42,61396.62,60950.0,19746524.0,1746.5958,2251.0508,54.045193,61799.35,58685.9,64912.805,-424892224.0,57194.86,60587.062,61169.97,49859.08,48029.156,51.768345,52.074753,52.687572,36.0,4.0,32.0,61878.598,61375.414,60136.95,61607.598,61545.39,59075.438,61449.0
371,371,BTC_USDT,2021-11-06,60078.35,61527.09,60957.97,61449.0,18588250.0,1618.1835,2124.4773,55.321575,61795.8,58680.92,64910.684,-406303968.0,56493.55,60587.062,61870.97,50528.82,48698.9,52.986996,51.550087,48.67626,32.0,4.0,32.0,61978.492,61679.113,60392.582,61554.73,61527.863,59228.57,63267.28
372,372,BTC_USDT,2021-11-07,61325.91,63280.0,61466.31,63267.28,19158204.0,1644.1829,2028.4183,59.71258,61857.934,58678.375,65037.496,-387145760.0,53709.26,60732.758,61870.97,50528.82,48698.9,55.108,61.69916,74.881485,28.0,4.0,28.0,61990.336,61946.863,60702.68,62125.582,61844.12,59489.133,67523.94
373,373,BTC_USDT,2021-11-08,62663.84,67752.26,63275.06,67523.94,37266636.0,1985.3778,2019.8103,67.71261,62021.297,58113.26,65929.33,-349879136.0,49168.43,62290.63,63626.13,51062.777,48698.9,64.00673,78.770935,108.29935,100.0,4.0,100.0,62917.367,62475.355,61122.086,63925.035,62876.816,60007.508,66930.46
374,374,BTC_USDT,2021-11-09,66264.54,68500.0,67480.45,66930.46,32679018.0,2182.7275,2052.3938,65.75218,62067.168,57956.504,66177.836,-382558144.0,49383.59,62685.062,64000.0,51755.33,49048.156,76.45475,88.89415,113.77295,100.0,4.0,100.0,64024.137,62985.812,61529.906,64926.844,63613.844,60454.15,64969.46
375,375,BTC_USDT,2021-11-10,62900.0,69000.0,66957.99,64969.46,57471072.0,2156.0388,2073.1228,59.610798,62205.734,57904.34,66507.125,-440029216.0,50460.51,63549.0,64539.176,54689.58,51237.156,83.17454,81.85852,79.2265,100.0,48.0,52.0,64828.027,63353.312,61779.582,64941.047,63860.316,60745.46,64828.74
376,376,BTC_USDT,2021-11-11,64084.12,65561.28,64886.73,64828.74,12412479.0,2099.333,2078.3647,59.1836,62412.76,58025.734,66799.79,-452441696.0,50594.2,63549.0,64539.176,54749.26,51237.156,79.58784,68.01084,44.856846,96.0,44.0,52.0,65503.977,63741.234,62074.242,64903.613,64036.395,61008.9,64117.68
377,377,BTC_USDT,2021-11-12,62311.91,65433.99,64809.0,64117.68,19092400.0,1974.2587,2057.5437,56.962254,62553.29,58136.973,66969.61,-471534112.0,50467.71,63549.0,64539.176,55009.957,51237.156,68.59296,55.9095,30.54259,92.0,40.0,52.0,65674.055,63832.195,62298.824,64641.633,64051.17,61209.465,64385.17
378,378,BTC_USDT,2021-11-13,63353.88,64947.87,64106.67,64385.17,13373617.0,1875.1057,2021.056,57.60687,62730.406,58318.562,67142.25,-458160480.0,47584.79,63549.0,64539.176,55115.688,51237.156,58.653667,52.040665,38.81466,88.0,36.0,52.0,65046.3,63981.836,62533.55,64556.15,64111.902,61414.348,65493.27
379,379,BTC_USDT,2021-11-14,63598.0,65493.27,64448.85,65493.27,9807552.0,1864.4482,1989.7345,60.262135,62851.52,58278.863,67424.18,-448352928.0,47162.95,63549.0,64539.176,55893.906,52015.375,54.107506,54.372356,54.90205,84.0,32.0,52.0,64758.863,64391.5,62660.77,64868.52,64363.06,61677.504,63619.62
380,380,BTC_USDT,2021-11-15,63416.24,66300.0,65496.54,63619.62,15710205.0,1685.3864,1928.8649,54.092693,63016.938,58586.684,67447.195,-464063136.0,49363.6,63549.0,65162.953,57279.78,53388.156,52.604664,51.400967,48.99358,80.0,28.0,52.0,64488.895,64658.46,62752.387,64452.223,64227.887,61802.8,60107.0
381,381,BTC_USDT,2021-11-16,58500.0,63560.0,63560.0,60107.0,48142864.0,1245.6798,1792.2278,44.827164,63101.688,58972.414,67230.96,-512206016.0,50073.3,63549.0,63750.0,57352.63,53388.156,48.378307,39.361603,21.328188,76.0,24.0,52.0,63544.547,64524.26,62705.29,63003.812,63478.637,61693.395,60354.0
382,382,BTC_USDT,2021-11-17,58413.67,60804.4,60059.65,60354.0,19146382.0,906.68835,1615.1199,45.53366,63089.9,58930.766,67249.03,-493059616.0,46730.53,63549.0,63706.836,57992.25,53388.156,38.401566,24.442127,-3.476751,72.0,20.0,52.0,62791.812,64232.934,62649.6,62120.543,62910.52,61606.984,56895.24
383,383,BTC_USDT,2021-11-18,56441.68,60940.0,60343.31,56895.24,31433278.0,354.85153,1363.0663,38.164005,62822.71,57868.645,67776.78,-524492896.0,48374.87,62720.84,62720.84,58002.53,53388.156,25.406242,12.415001,-13.567484,68.0,100.0,-32.0,61293.824,63170.062,62404.22,60378.773,61816.832,61303.0,58060.32
384,384,BTC_USDT,2021-11-19,55601.0,58311.85,56925.27,58060.32,21834860.0,11.397853,1092.7325,41.593246,62634.434,57273.617,67995.24,-502658048.0,48871.21,62300.5,60950.5,58535.0,53388.156,16.762903,13.431582,6.7689404,64.0,100.0,-36.0,59807.234,62283.05,62139.13,59605.957,61133.832,61093.793,59694.21
385,385,BTC_USDT,2021-11-20,57387.17,59840.86,58056.65,59694.21,15438280.0,-127.48082,848.6899,46.107025,62554.418,57069.656,68039.18,-487219776.0,47653.44,62300.5,60950.5,58703.113,53388.156,14.4505005,17.50492,23.613754,60.0,96.0,-36.0,59022.152,61755.523,62055.664,59635.375,60872.082,61003.5,58628.69
386,386,BTC_USDT,2021-11-21,58316.87,60010.0,59715.53,58628.69,16136097.0,-319.83484,614.9849,43.733395,62438.38,56729.098,68147.66,-503355872.0,46155.21,62300.5,60950.5,59301.61,53388.156,18.25656,23.833178,34.986416,56.0,92.0,-36.0,58726.492,61135.52,61987.016,59299.812,60464.19,60850.285,56255.69
387,387,BTC_USDT,2021-11-22,55618.2,59389.31,58619.47,56255.69,23395888.0,-656.19385,360.74918,38.92701,62090.758,55794.797,68386.72,-526751744.0,46831.42,62300.5,60950.5,59846.875,53388.156,20.22727,19.343716,17.576607,52.0,88.0,-36.0,57906.832,60349.32,61818.633,58285.105,59699.01,60553.86,57535.7
388,388,BTC_USDT,2021-11-23,55386.71,57834.28,56250.06,57535.7,23662614.0,-810.1361,126.57213,42.592033,61823.105,55237.14,68409.07,-503089120.0,46691.45,62193.355,60843.355,59846.0,53388.156,19.199907,14.422827,4.8686647,48.0,100.0,-52.0,58034.92,59664.375,61708.395,58035.305,59305.68,60359.14,57171.31
389,389,BTC_USDT,2021-11-24,55856.72,57718.07,57535.7,57171.31,13165133.0,-950.58203,-88.8587,41.82259,61611.84,54720.695,68502.984,-516254272.0,46899.0,62193.355,59473.355,59707.336,53388.156,15.369359,12.341534,6.2858825,44.0,96.0,-52.0,57857.12,58832.18,61511.74,57747.305,58917.613,60153.473,58944.98
390,390,BTC_USDT,2021-11-25,57023.37,59378.97,57131.84,58944.98,27963306.0,-908.29565,-252.7461,46.85528,61511.59,54527.14,68496.03,-488290976.0,48891.85,62193.355,58163.355,59512.586,53388.156,16.115164,21.581135,32.513073,40.0,92.0,-52.0,57707.273,58364.715,61466.195,58146.53,58922.59,60075.504,53734.55
391,391,BTC_USDT,2021-11-26,53510.0,59150.64,58936.41,53734.55,33269266.0,-1280.4612,-458.28912,36.787548,61125.867,53361.65,68890.08,-521560224.0,48595.3,61255.0,57225.0,59853.19,53388.156,16.942347,16.904373,16.828424,36.0,100.0,-64.0,56728.445,57727.47,61310.28,56675.87,57979.31,59666.41,54737.63
392,392,BTC_USDT,2021-11-27,53608.26,55270.9,53734.55,54737.63,10276854.0,-1477.4341,-662.1181,39.483383,60699.383,52526.24,68872.52,-511283360.0,50800.0,61255.0,56760.0,60598.44,53388.156,17.71283,14.652983,8.533288,32.0,96.0,-64.0,56424.832,57165.832,61115.21,56029.79,57389.914,59348.426,57278.13
393,393,BTC_USDT,2021-11-28,53305.0,57420.26,54695.68,57278.13,12690178.0,-1412.2598,-812.1464,45.78926,60187.094,52520.504,67853.68,-498593184.0,50785.15,61152.5,56657.5,60791.17,53388.156,15.17782,13.976105,11.572674,28.0,100.0,-72.0,56373.32,57204.12,60949.848,56445.902,57369.59,59214.86,57778.55
394,394,BTC_USDT,2021-11-29,56706.94,58867.48,57289.18,57778.55,17379834.0,-1305.1835,-910.75385,46.961628,59729.496,52658.1,66800.89,-481213376.0,50398.88,61152.5,56657.5,60802.566,53388.156,18.853668,27.93192,46.08842,24.0,96.0,-72.0,56494.77,57175.945,60814.938,56890.117,57443.945,59122.195,56869.03
395,395,BTC_USDT,2021-11-30,55900.0,59154.0,57772.25,56869.03,20399024.0,-1278.972,-984.39746,45.054516,59324.477,52579.59,66069.36,-501612384.0,50779.91,61152.5,56347.156,60878.516,53388.156,27.400183,40.292526,66.07722,20.0,92.0,-72.0,56079.58,56893.426,60667.42,56883.09,57339.414,58976.83,57194.86
396,396,BTC_USDT,2021-12-01,56484.02,59020.4,56979.06,57194.86,20683562.0,-1217.869,-1031.0918,45.902084,58942.78,52637.355,65248.207,-480928832.0,50668.9,61152.5,56341.984,60878.516,53388.156,38.43604,47.083675,64.378944,16.0,88.0,-72.0,56771.64,56750.043,60542.266,56987.01,57313.133,58861.863,56493.55
397,397,BTC_USDT,2021-12-02,55800.0,57363.0,57189.14,56493.55,13647850.0,-1212.0621,-1067.2859,44.31747,58561.574,52643.727,64479.426,-494576672.0,47544.75,61152.5,56341.984,61229.016,53388.156,45.256813,48.39424,54.669098,12.0,84.0,-72.0,57122.824,56773.83,60318.45,56822.527,57164.117,58709.066,53709.26
398,398,BTC_USDT,2021-12-03,51700.0,57575.33,56482.25,53709.26,30615268.0,-1415.8085,-1136.9904,38.61759,58027.78,52387.98,63667.58,-525191936.0,46467.99,60350.0,55539.484,61301.863,53388.156,45.457237,40.8938,31.766918,8.0,100.0,-92.0,56409.05,56391.184,60012.465,55784.77,56535.96,58386.5,49168.43
399,399,BTC_USDT,2021-12-04,42000.0,53845.48,53659.68,49168.43,58502420.0,-1921.5359,-1293.8995,31.501682,57211.54,51406.95,63016.125,-583694340.0,47123.57,55500.0,50577.0,62958.38,53669.28,42.155586,37.17872,27.224985,4.0,100.0,-96.0,54687.027,55590.9,59604.86,53579.324,55196.41,57791.785,49383.59
400,400,BTC_USDT,2021-12-05,47755.02,49681.07,49196.94,49383.59,21537194.0,-2278.6995,-1490.8595,32.139755,56499.734,50524.016,62475.457,-562157180.0,46203.93,55500.0,50577.0,63342.53,54043.156,37.851044,35.480618,30.739761,4.0,96.0,-96.0,53189.938,54634.758,59219.312,52180.746,54139.535,57249.32,50460.51
401,401,BTC_USDT,2021-12-06,47050.0,50878.39,49398.92,50460.51,29363600.0,-2446.652,-1682.018,35.384182,56017.41,49734.844,62299.98,-532793568.0,47725.86,54150.0,50577.0,64044.086,54293.156,38.769276,43.648495,53.40693,16.0,92.0,-76.0,51843.07,54307.355,58853.027,51607.336,53470.62,56811.332,50594.2
402,402,BTC_USDT,2021-12-07,50040.0,51933.32,50464.74,50594.2,15075125.0,-2539.6921,-1853.5529,35.79456,55529.42,49154.535,61904.31,-517718432.0,47317.51,54150.0,50577.0,64044.086,54293.156,41.998005,46.864902,56.598698,12.0,88.0,-76.0,50663.2,53893.01,58430.594,51269.62,52947.637,56410.227,50467.71
403,403,BTC_USDT,2021-12-08,48649.99,51750.0,50607.07,50467.71,21435194.0,-2593.7349,-2001.5892,35.56441,55208.047,48501.547,61914.543,-539153660.0,46445.38,54150.0,50577.0,64044.086,54791.75,46.488697,48.952698,53.880695,8.0,84.0,-76.0,50014.887,53211.97,57862.05,51002.32,52496.74,56026.84,47584.79
404,404,BTC_USDT,2021-12-09,47334.52,50778.25,50477.15,47584.79,23802876.0,-2836.4944,-2168.5703,30.716755,54684.27,47344.277,62024.26,-562956480.0,45843.7,54150.0,50510.2,64044.086,54851.312,46.465023,43.577465,37.80235,4.0,80.0,-76.0,49698.16,52192.594,57217.195,49863.14,51603.656,55482.19,47162.95
405,405,BTC_USDT,2021-12-10,46899.9,50113.89,47537.2,47162.95,30927034.0,-3028.0168,-2340.4595,30.070862,54057.707,46402.688,61712.723,-593883520.0,43424.71,54150.0,49787.664,64044.086,54851.312,43.218754,37.126102,24.940802,4.0,76.0,-76.0,49254.03,51221.984,56623.645,48963.08,50796.258,54945.465,49363.6
406,406,BTC_USDT,2021-12-11,46770.0,49470.33,47162.95,49363.6,18510704.0,-2968.0122,-2465.9702,37.45907,53594.453,45980.71,61208.19,-575372860.0,43111.86,52780.0,49787.664,64355.977,54877.5,38.632397,35.19362,28.316063,4.0,72.0,-72.0,49034.65,50438.86,56108.14,49096.586,50535.773,54585.348,50073.3
407,407,BTC_USDT,2021-12-12,48650.64,50764.82,49369.68,50073.3,17249960.0,-2830.5623,-2538.8887,39.672684,53285.332,45627.0,60943.664,-558122880.0,41517.65,51470.0,47922.742,63649.5,54877.5,37.449657,40.029247,45.18843,4.0,68.0,-64.0,48930.47,49796.836,55639.996,49422.156,50451.688,54294.246,46730.53
408,408,BTC_USDT,2021-12-13,45750.0,50194.29,50065.79,46730.53,27216200.0,-2957.2761,-2622.5662,33.634106,52745.074,44841.75,60648.395,-585339070.0,41685.08,51470.0,48841.66,63627.918,54880.0,38.137283,39.18898,41.292377,4.0,64.0,-64.0,48183.035,49098.96,55051.508,48524.95,49775.113,53806.266,48374.87
409,409,BTC_USDT,2021-12-14,46307.49,48630.51,46714.54,48374.87,20180670.0,-2891.68,-2676.389,38.586094,52305.25,44457.312,60153.19,-565158400.0,41847.52,51005.0,48841.66,62720.84,54880.0,38.861053,37.364933,34.372696,8.0,60.0,-52.0,48341.05,49019.605,54480.895,48474.92,49520.523,53455.85,48871.21
410,410,BTC_USDT,2021-12-15,46552.79,49474.0,48366.94,48871.21,26051094.0,-2767.7393,-2694.659,40.040432,51801.562,44445.16,59157.965,-539107330.0,41829.16,51005.0,48841.66,61625.5,54880.0,37.64543,36.382378,33.856274,4.0,56.0,-52.0,48682.703,48968.367,53989.28,48607.02,49402.47,53160.07,47653.44
411,411,BTC_USDT,2021-12-16,47536.98,49418.98,48861.43,47653.44,15953487.0,-2736.2373,-2702.9746,37.682613,51497.508,43984.79,59010.227,-555060800.0,42713.34,51005.0,48750.0,61625.5,55216.227,37.67885,39.289238,42.51001,4.0,52.0,-52.0,48340.67,48687.66,53574.16,48289.16,49084.46,52804.8,46155.21
412,412,BTC_USDT,2021-12-17,45475.2,47989.99,47611.01,46155.21,23609116.0,-2799.8914,-2722.358,34.95537,51068.387,43366.91,58769.863,-578669950.0,43909.98,50694.656,48126.727,61625.5,56149.77,38.0563,38.497288,39.379257,4.0,48.0,-48.0,47557.055,48243.76,53100.867,47577.844,48551.87,52375.797,46831.42
413,413,BTC_USDT,2021-12-18,45513.0,47324.91,46148.09,46831.42,24495164.0,-2763.912,-2730.6687,37.165756,50546.05,43190.81,57901.293,-554174780.0,42535.7,50689.484,48120.008,61625.5,57953.0,36.192856,30.792044,19.99042,8.0,44.0,-36.0,47577.23,47880.133,52765.406,47329.035,48239.062,52018.094,46691.45
414,414,BTC_USDT,2021-12-19,46431.99,48279.64,46829.07,46691.45,27130834.0,-2715.3918,-2727.6133,36.88633,49991.695,43255.22,56728.17,-581305600.0,43063.99,50689.484,48120.008,61518.355,57953.0,31.419954,24.970531,12.071686,4.0,40.0,-36.0,47240.547,47790.797,52386.445,47116.508,47957.68,51674.44,46899.0
415,415,BTC_USDT,2021-12-20,45574.69,47523.17,46695.3,46899.0,19647194.0,-2629.8757,-2708.066,37.635067,49493.195,43423.637,55562.75,-561658370.0,43075.38,50689.484,48120.008,60833.355,57953.0,25.46306,20.626606,10.953695,4.0,36.0,-36.0,46846.105,47764.402,51959.938,47044.004,47765.19,51366.348,48891.85
416,416,BTC_USDT,2021-12-21,46655.98,49320.21,46925.71,48891.85,19384690.0,-2373.9321,-2641.239,44.44951,49078.043,44142.527,54013.56,-542273730.0,43078.82,50577.0,47834.742,60178.355,59020.914,25.79126,31.77664,43.747402,16.0,32.0,-16.0,47093.785,47717.23,51635.38,47659.953,47970.04,51206.703,48595.3
417,417,BTC_USDT,2021-12-22,48439.16,49639.73,48890.0,48595.3,14598466.0,-2170.0095,-2546.9932,43.68457,48683.133,45107.637,52258.625,-556872190.0,42236.06,50577.0,47557.465,59240.0,59707.5,32.50475,45.111008,70.32352,12.0,28.0,-16.0,47581.805,47569.43,51380.03,47971.734,48083.723,51038.227,50800.0
418,418,BTC_USDT,2021-12-23,48034.52,51368.0,48591.69,50800.0,13452502.0,-1809.6383,-2399.5222,50.50423,48537.668,45614.77,51460.57,-543419650.0,42366.85,50577.0,48421.6,59007.5,61198.0,48.25671,67.88249,107.13404,8.0,24.0,-16.0,48375.52,47976.375,51155.508,48914.492,48577.59,51022.855,50785.15
